06Z05	Sondeo SM-5 Red Piezométrica Mar Menor	Cartagena	Murcia	Z	Pozo Sondeo	\N	0101000020E6640000BC7493D897FD244177BE9F0A67D64F41
06Z06	Sondeo SM-6 Red Piezométrica Mar Menor	Cartagena	Murcia	Z	Pozo Sondeo	\N	0101000020E6640000736891ED590125417B14AEB7E5DA4F41
06Z07	Sondeo SM-7 Red Piezométrica Mar Menor	Cartagena	Murcia	Z	Pozo Sondeo	\N	0101000020E6640000986E1283CEF024411283C00AD1DB4F41
06Z08	Sondeo SM-8 Red Piezométrica Mar Menor	Torre Pacheco	Murcia	Z	Pozo Sondeo	\N	0101000020E6640000D7A3707D78F3244100000090ADE44F41
06Z09	Sondeo SM-9 Red Piezométrica Mar Menor	Los Alcázares	Murcia	Z	Pozo Sondeo	\N	0101000020E66400003D0AD763E4FD24411B2FDD1477E34F41
06Z10	Sondeo SM-10 Red Piezométrica Mar Menor	Los Alcázares	Murcia	Z	Pozo Sondeo	\N	0101000020E66400006891ED3CF4FD2441CFF753F30EE74F41
06Z11	Sondeo SM-11 Red Piezométrica Mar Menor	Los Alcázares	Murcia	Z	Pozo Sondeo	\N	0101000020E6640000E5D0225BF2032541C3F5285C76E54F41
06Z12	Sondeo SM-12 Red Piezométrica Mar Menor	Los Alcázares	Murcia	Z	Pozo Sondeo	\N	0101000020E6640000000000009E0825410000008015EA4F41
06Z13	Sondeo SM-13 Red Piezométrica Mar Menor	Los Alcázares	Murcia	Z	Pozo Sondeo	\N	0101000020E6640000B81E852B9E1125418195439BDEE84F41
06Z14	Sondeo SM-14 Red Piezométrica Mar Menor	San Javier	Murcia	Z	Pozo Sondeo	\N	0101000020E66400006891EDFC14112541E9263168E9EC4F41
06Z15	Sondeo SM-15 Red Piezométrica Mar Menor	San Javier	Murcia	Z	Pozo Sondeo	\N	0101000020E6640000CDCCCCCC1B172541A69BC4902FEB4F41
06Z16	Sondeo SM-16 Red Piezométrica Mar Menor	San Javier	Murcia	Z	Pozo Sondeo	\N	0101000020E66400001B2FDDA47317254121B072F86CF34F41
06Z17	Sondeo SM-17 Red Piezométrica Mar Menor	San Javier	Murcia	Z	Pozo Sondeo	\N	0101000020E6640000713D0A97D31F254185EB5178D0F04F41
06Z18	Sondeo SM-18 Red Piezométrica Mar Menor	San Javier	Murcia	Z	Pozo Sondeo	\N	0101000020E66400004A0C022BA01F2541F4FDD478E6F44F41
06Z19	Sondeo SM-19 Red Piezométrica Mar Menor	San Javier	Murcia	Z	Pozo Sondeo	\N	0101000020E6640000E17A142E3F2525413BDF4FBD6FF34F41
06Z20	Sondeo SM-20 Red Piezométrica Mar Menor	San Pedro del Pinat	Murcia	Z	Pozo Sondeo	\N	0101000020E664000023DBF97E26292541F6285C9F2DF74F41
07A01	Aforo en rio Segura(Beniel)	Murcia	Murcia	A	Punto de Control en Cauce	\N	0101000020E664000000000000C4982441000000004D125041
07A03	Aforo en rio Segura(Jacarilla)	Jacarilla	Alicante	A	Punto de Control en Cauce	\N	0101000020E66400000000000016F524410000008022155041
07A04	Aforo en rio Segura(azud de Rojales)	Rojales	Alicante	A	Punto de Control en Cauce	\N	0101000020E664000000000000665B2541000000404A175041
07A05	Aforo en Las Norias	Orihuela	Alicante	A	Punto de Control en Cauce	\N	0101000020E664000000000000BE9C244100000040F5125041
07A06	Aforo en río Segura, Orihuela	Orihuela	Alicante	A	Punto de Control en Cauce	\N	0101000020E66400000000000022C624410000000064165041
07C02	Aforo en la cola del Azarbe de Merancho	Orihuela	Alicante	C	Punto de Control en Canal	\N	0101000020E66400000000000094982441000000409F135041
07C03	Aforo sifón Orihue. y desagüe rio Segura	Orihuela	Alicante	T	Aforo en Tubería	\N	0101000020E664000000000000A2B02441000000006F155041
07C04	Aforo en cabecera  Azarbe de Hurchillo	Orihuela	Alicante	C	Punto de Control en Canal	\N	0101000020E66400000000000018AD244100000000C0115041
07C05	Aforo en la cola del Azarbe de Hurchillo	Bigastro	Alicante	C	Punto de Control en Canal	\N	0101000020E664000000000000D8E32441000000C024155041
07C06	Aforo sifón de alim. embalse La Pedrera	Orihuela	Alicante	C	Punto de Control en Canal	\N	0101000020E66400000000000082E22441000000C03E115041
07C07	Aforo en canal de La Pedrera	Orihuela	Alicante	C	Punto de Control en Canal	\N	0101000020E664000000000000E61625410000004020105041
07C08	Aforo cabecera canal Campo de Cartagena	Orihuela	Alicante	C	Punto de Control en Canal	\N	0101000020E664000000000000FEF824410000008036115041
07C10	Canal bypass embalse Crevillente	Crevillente	Alicante	C	Punto de Control en Canal	\N	0101000020E66400001904560EA92725411D5A648B03295041
07C11	ETAP Torrealta (Trasvase)	Orihuela	Alicante	C	Punto de Control en Canal	\N	0101000020E664000000000000BEA524410000000042215041
07C12	Desaladora Torrevieja a Canal (Trasvase)	Orihuela	Alicante	C	Punto de Control en Canal	\N	0101000020E6640000000000005C0D2541000000C0AD105041
07E01	Embalse de La Pedrera	Orihuela	Alicante	E	Embalse	\N	0101000020E6640000000000002AF4244100000040EB105041
07E02	Embalse de Crevillente	Crevillente	Alicante	E	Embalse	\N	0101000020E6640000000000005C2825410000004062295041
07I01	Impulsión riegos Levante M.I.(prim.elev)	San Fulgencio	Alicante	I	Impulsión	\N	0101000020E6640000DBF97E2A2D6B2541AAF1D21D861B5041
07I02	Impulsión en riegos Levante M.D.	Guardamar del Segur	Alicante	I	Impulsión	\N	0101000020E6640000000000007A7C254100000000B8165041
07Q01	SAICA - Los Huertos	Orihuela	Alicante	Q	Calidad de Aguas	\N	0101000020E66400002DB29DAFE3AF2441EC51B8D653155041
07Q02	SAICA - Sifón de Orihuela	Orihuela	Alicante	Q	Calidad de Aguas	\N	0101000020E66400006ABC7413DAB024417D3F358670155041
07Q03	SAICA - Benejúzar	Orihuela	Alicante	Q	Calidad de Aguas	\N	0101000020E6640000E17A14EEB301254162105809D1155041
07R01	Aforo rio Segura(Guardamar)y aforo RLMI	Guardamar del Segur	Alicante	A	Punto de Control en Cauce	\N	0101000020E66400000000000050842541000000C0CD175041
07R02	Aforo Río Segura (Alquerías)	Murcia	Murcia	A	Punto de Control en Cauce	\N	0101000020E66400000000000036802441000000405D0E5041
07R03	Aforo en Manzano y Ferrer	Orihuela	Alicante	A	Punto de Control en Cauce	\N	0101000020E6640000000000007AE124410000004070165041
07R04	Aforo en Benejúzar	Orihuela	Alicante	A	Punto de Control en Cauce	\N	0101000020E664000000000000D001254100000000D6155041
07R05	Aforo en Formentera	Benijófar	Alicante	A	Punto de Control en Cauce	\N	0101000020E6640000000000004E4C2541000000C09A165041
07R06	Aforo en Aguas Abajo de Rojales	Rojales	Alicante	A	Punto de Control en Cauce	\N	0101000020E664000000000000E2602541000000C092175041
07U01	ETAP de Torrealta	Orihuela	Alicante	I	Impulsión	\N	0101000020E664000000000000BEA524410000000042215041
07U02	Aportación desaladora Torrevieja a CPCC Cartagen	Orihuela	Alicante	I	Impulsión	\N	0101000020E6640000EE7C3FB51B4325414E6210189E085041
07U03	Aportación desaladora Torrevieja a E. Pedrera	Orihuela	Alicante	I	Impulsión	\N	0101000020E6640000DD2406C1B60F25412FDD24DEBE0C5041
07X01	Acequia Alquibla - Aporte N1 JPA Orihuela (Sica)	Orihuela	Alicante	X	Acequia	\N	0101000020E6640000000000005C9E244100000000DD125041
07X02	Acequia Molina - Aporte N2 JPA Orihuela (Sica)	Orihuela	Alicante	X	Acequia	\N	0101000020E664000000000000369E244100000000E3125041
07X05	Aceq.Vieja Almoradi - Aporte N4JPAOrih. (Sica)	Orihuela	Alicante	X	Acequia	\N	0101000020E66400000000000006C224410000000071165041
07X09	Aceq.Mayor Almoradi - Aporte N1JPAAlfeit. (Sica)	Almoradí	Alicante	X	Acequia	\N	0101000020E6640000000000000C1725410000004019175041
07X14	Acequia de La Comuna - Toma Efectiva (Sica)	Rojales	Alicante	X	Acequia	\N	0101000020E6640000000000007C5925410000004044175041
07X18	Acequia de Los Huertos (Sica)	Orihuela	Alicante	X	Acequia	\N	0101000020E6640000A779C769C4B024417A36AB8A6E155041
07X19	Aforo Canal RLMI (Sica)	San Fulgencio	Alicante	X	Acequia	\N	0101000020E6640000F2B0506B5A6B254185EB5100851B5041
07X20	Acequia de Callosa (Sica)	Orihuela	Alicante	X	Acequia	\N	0101000020E664000000000000B6D12441000000802A175041
07X21	Acequia Escorratel (Sica)	Orihuela	Alicante	X	Acequia	\N	0101000020E66400000000000034C5244100000040B4165041
07X22	Acequia Almoravit (Sica)	Orihuela	Alicante	X	Acequia	\N	0101000020E664000000000000D4C124410000008071165041
07X23	Acequia de Callosa T.M. Catral (Sica)	Callosa de Segura	Alicante	X	Acequia	\N	0101000020E664000000000000700E2541000000C0AD1D5041
07X24	Acequia Puertas de Murcia (Sica)	Orihuela	Alicante	X	Acequia	\N	0101000020E6640000000000006C952441000000007C135041
07X25	Motor Noria de Moquita (Sica)	Orihuela	Alicante	X	Acequia	\N	0101000020E664000000000000429D2441000000C003135041
07X26	Motor Noria de Pando (Sica)	Orihuela	Alicante	X	Acequia	\N	0101000020E6640000000000005C9C244100000040F3125041
07X27	Salida Total EDAR Murcia Este (Saih-Mb)	Murcia	Murcia	X	Acequia	\N	0101000020E6640000000000000E732441000000C0CA0C5041
07X28	Acequia de Callosa T.M. Callosa (Sica)	Callosa de Segura	Alicante	X	Acequia	\N	0101000020E664000000000000F2F62441000000800F1C5041
07X29	Acequia Callosa T.M.Cox, Granja y Albatera (Sica	Callosa de Segura	Alicante	X	Acequia	\N	0101000020E664000000000000CAEA244100000000D0195041
07X30	Contador toma EDAR sindicato riegos de COX (Sica	Callosa de Segura	Alicante	X	Acequia	\N	0101000020E6640000000000001EF12441000000403B1C5041
07X31	Juzgado privativo Callosa Segura (toma EDAR)(Sic	Callosa de Segura	Alicante	X	Acequia	\N	0101000020E664000000000000B8F62441000000C02F1C5041
07X33	Ret. nº1 JJHH Murcia-Azarbe Merancho (Sica)	Santomera	Murcia	X	Acequia	\N	0101000020E664000000000000EE9424410000004097135041
07X34	Ret. nº2 JJHH Murcia-Azarbe Los Giles (Sica)	Orihuela	Alicante	X	Acequia	\N	0101000020E66400000000000054962441000000C07F135041
\.


