uda,hm3,cost
UDA48,11.2385565380939,6266632.19563398
UDA48,11.57,6320923.3388853
UDA51,0,0
UDA51,0.338404701440853,267148.386666667
UDA51,0.712925762160773,534296.773333333
UDA51,1.12342355705946,801445.16
UDA51,1.57013079463741,1068593.54666667
UDA51,2.05272168299392,1335741.93333333
UDA51,2.60037786809288,1505193.63307957
UDA51,3.20970180582684,1666987.7264129
UDA51,3.79221772430212,1820302.4983957
UDA51,4.40070391143425,1973079.21095183
UDA51,5.03906987003179,2125855.92350796
UDA51,5.70680364139362,2278632.63606409
UDA51,6.4048826012219,2431409.34862021
UDA51,7.14010183773148,2569720.84387613
UDA51,7.90957576551605,2699347.77111097
UDA51,8.72098376509242,2827033.41197763
UDA51,9.12,2876233.57713892
UDA52,0,0
UDA52,0.02201175197229,509570.961481956
UDA52,0.062262416517995,897243.054083329
UDA52,0.114128702593551,1209823.82369931
UDA52,0.18070346832891,1478326.39726033
UDA52,0.26158767535602,1745139.34062377
UDA52,0.356755218361083,2011952.28398722
UDA52,0.466197395572834,2278765.22735067
UDA52,0.589930367423623,2545578.18160659
UDA52,0.727935487260737,2812391.12497003
UDA52,0.880233887957251,3079204.06833348
UDA52,1.04681562463172,3346017.01169693
UDA52,1.24146430296939,3607037.84754
UDA52,1.47822706801386,3858165.73241152
UDA52,1.73549866482197,4109293.61728304
UDA52,2.01326044674102,4360421.49126208
UDA52,2.26725396200223,4600014.02474636
UDA52,2.53019662745538,4816579.34911828
UDA52,2.80990884924817,5021091.95121272
UDA52,3.10416297393654,5225604.55330716
UDA52,3.41295900152047,5430117.14450911
UDA52,3.73632303731378,5634629.74660355
UDA52,4.07420411379903,5839142.34869799
UDA52,4.42662709317986,6043654.95079242
UDA52,4.79359197545625,6248167.55288686
UDA52,5.17509876062822,6452680.15498129
UDA52,5.57114744869575,6655689.88929518
UDA52,5.98173803965885,6856889.51171928
UDA52,6.40687053351753,7058089.13414337
UDA52,6.84654493027177,7259288.76745994
UDA52,7.30076122992158,7460488.38988404
UDA52,7.76951943246697,7661688.01230813
UDA52,8.25285931743371,7862887.63473223
UDA52,8.75070256888041,8064087.25715632
UDA52,9.26308772322268,8265286.87958041
UDA52,9.79001478046052,8466486.50200451
UDA52,10.3314837405939,8667686.1244286
UDA52,10.8874946036229,8868885.7468527
UDA52,11.4580473695475,9070085.36927679
UDA52,12.0431420383676,9271284.99170089
UDA52,12.6427786100833,9472484.62501746
UDA52,13.2569570846945,9673684.24744155
UDA52,13.8523148711677,9840376.52333386
UDA52,14.4476900611835,9994043.24800956
UDA52,15.0554714908041,10147709.9726853
UDA52,15.6755510094438,10301376.697361
UDA52,16.3079820708405,10455043.4220367
UDA52,16.9528231011726,10608710.1358199
UDA52,17.24,10670922.0272982
UDA53,0,0
UDA53,0.277481232527144,2833793
UDA53,0.61661555246733,4873359.63637898
UDA53,1.00626896820753,6233963.8199883
UDA53,1.44506243254665,7440194.65332163
UDA53,1.93553508590144,8646425.48665496
UDA53,2.47769781548664,9852656.3199883
UDA53,3.07153731470646,11058887.1533216
UDA53,3.68533670762629,12229553.3284055
UDA53,4.38601244514336,13243906.3760908
UDA53,5.19070947110071,14207570.1027409
UDA53,5.90364421242117,15112740.9834835
UDA53,6.69875807002146,16014299.4246143
UDA53,7.5369417491548,16915857.8756861
UDA53,8.42386869839412,17734829.4426955
UDA53,9.38917028720499,18508119.506496
UDA53,10.4391840842598,19278295.0653652
UDA53,11.5615168101066,20016969.5579379
UDA53,12.8140993344061,20747503.7246045
UDA53,14.1303152095117,21478037.8912712
UDA53,15.3925619514336,22185603.3010645
UDA53,16.6230857689682,22829837.3125078
UDA53,17.9108110127755,23424767.0424917
UDA53,19.2436686004649,24019696.7724756
UDA53,20.6216040959626,24614626.4925185
UDA53,22.0446743547234,25201228.1210732
UDA53,23.5128515538652,25786520.3610518
UDA53,25.0261030317437,26371812.6010303
UDA53,26.584492901957,26957104.8310679
UDA53,28.1879897125512,27542397.0710464
UDA53,29.8365571728106,28127689.311025
UDA53,31.5302666544763,28712981.5410625
UDA53,33.269083076523,29298273.7810411
UDA53,35.0529665191633,29883566.0110786
UDA53,36.8819956122814,30468858.2510572
UDA53,38.756089306612,31054150.4910357
UDA53,40.6627889994149,31625263.0595587
UDA53,42.4735807981438,32062194.7523444
UDA53,44.3083268886938,32490119.9500722
UDA53,45.9908866527696,32873488.5978194
UDA53,47.1701401566868,33218018.6486498
UDA53,48.8582124804954,33560729.0295031
UDA53,51.1883595036083,33901284.5994924
UDA53,52.4794331707951,34229737.1428179
UDA53,53.6998851049997,34550086.8676253
UDA53,54.9203370392042,34866037.8098878
UDA53,56.1407889734087,35177799.0387478
UDA53,57.6089601240979,35482131.687381
UDA53,59.54,36071468.691061
UDA55,0,0
UDA55,0.033306990329857,222219.416822706
UDA55,0.133033734303896,444438.82716259
UDA55,0.299180231922118,666658.243985296
UDA55,0.531746483184523,888877.654325179
UDA55,0.830732488091111,1111097.07114789
UDA55,1.19613824664188,1333316.48148777
UDA55,1.62796375883683,1555535.89831048
UDA55,2.12620902467597,1777755.30865036
UDA55,2.69087404415929,1999974.72547306
UDA55,3.15,2163840.74414161
UDA56,0,0
UDA56,0.084993641743324,4549051.56499061
UDA56,0.169987283486648,9082476.5688452
UDA56,0.33922667274603,11748876.08969
UDA56,0.540381751266022,12993005.9017348
UDA56,0.787263948761407,14230979.6498075
UDA56,1.07519551600899,15201018.1396051
UDA56,1.38759289195518,16030286.1510592
UDA56,1.73912868190397,16826873.6884254
UDA56,2.12899153034155,17623461.2257917
UDA56,2.55717550630657,18420048.7573761
UDA56,3.02369187862561,19216636.2947423
UDA56,3.52853530943345,20013223.8321086
UDA56,4.07169808848032,20809811.3636929
UDA56,4.65319504316962,21606398.9010592
UDA56,5.30785752336563,22389966.8905771
UDA56,6.10198181513004,23139725.6425044
UDA56,6.90384185979392,23841118.6556886
UDA56,7.6611603846579,24451704.4305184
UDA56,8.45750226287413,25062290.1995663
UDA56,9.29287935636532,25672875.9743961
UDA56,10.1672685343822,26283461.7492258
UDA56,11.0806810657513,26894047.5182737
UDA56,12.0331169504726,27504633.2931035
UDA56,13.0245761885462,28115219.0621514
UDA56,14.0550587799721,28725804.8369812
UDA56,15.1245801452497,29330955.7980213
UDA56,16.2331100364762,29931650.4663883
UDA56,17.3806632810549,30532345.1289734
UDA56,18.5672398789859,31133039.7915585
UDA56,19.7928398302691,31733734.4541436
UDA56,21.0574815208848,32334429.1167288
UDA56,22.3611287719686,32935123.7793139
UDA56,23.7037993764047,33535818.4476809
UDA56,25.085493334193,34136513.110266
UDA56,26.5062106453336,34737207.7728511
UDA56,27.9659513098265,35337902.4354362
UDA56,29.4647372722286,35938597.0980213
UDA56,31.002525236522,36539291.7663883
UDA56,32.5793365541677,37139986.4289734
UDA56,34.1951712251657,37740681.0915585
UDA56,35.8500292495159,38341375.7541436
UDA56,37.5439355372561,38942070.4167288
UDA56,39.2768408614069,39542765.0793139
UDA56,41.04876953891,40143459.7476809
UDA56,42.8597215697653,40744154.410266
UDA56,44.7096969539729,41344849.0728511
UDA56,46.5986956915327,41945543.7354362
UDA56,48.5146186212741,42534035.6055984
UDA56,50.3374402850955,42992817.6759554
UDA56,52.1934089057555,43451599.7463125
UDA56,53.9466509033074,43865800.509313
UDA56,55.5885260532446,44250706.9788784
UDA56,56.6575361696531,44572226.4256171
UDA56,57.95,44875245.0185481
UDA57,0,0
UDA57,0.639325710370537,15271287.9659157
UDA57,1.58080383415799,20269649.7506569
UDA57,3.19572466930817,24491463.4247303
UDA57,4.96329209296132,28630223.8374046
UDA57,6.60243971934259,32688724.5545385
UDA57,8.40090349179017,36747225.2716725
UDA57,10.5500257583455,40340964.6824829
UDA57,12.9733074698177,43807021.5819693
UDA57,15.6256229749314,47273078.4929986
UDA57,18.5392244462978,50688888.225553
UDA57,21.457669449885,53816157.6137555
UDA57,24.5696640096464,56943427.0019581
UDA57,27.8752081255818,60070696.3901607
UDA57,31.3743017976913,63197965.7783632
UDA57,35.0669450259749,66325235.1665658
UDA57,38.9531378104325,69452504.5547683
UDA57,43.0187946480789,72158993.5139876
UDA57,48.0478487612172,74799798.7751365
UDA57,53.0229689333343,77338754.4571231
UDA57,57.9278236502736,79701847.507744
UDA57,64.1542756214769,82041837.012757
UDA57,70.7144474192048,84381497.8181488
UDA57,77.0924937318075,86703350.2976996
UDA57,82.6822449040701,88988959.5231583
UDA57,87.25,90759899.0682569
UDA58,0,0
UDA58,0.68370249635153,15795742.8311612
UDA58,1.65994212339358,21720140.9430436
UDA58,3.20715732078177,26253531.7276667
UDA58,4.6169901808502,30451411.6807291
UDA58,6.19719677653996,34649291.6337916
UDA58,7.97576032424729,38770388.9877199
UDA58,10.1622963007072,42355479.0896567
UDA58,12.5937850900437,45940569.2077095
UDA58,15.2702069231176,49525659.3257623
UDA58,18.2099800478573,53102633.8642484
UDA58,21.3103708380723,56473315.5633772
UDA58,24.4896141344447,59707983.3354287
UDA58,27.8758040737737,62942651.1074803
UDA58,31.4689768994809,66177318.8795318
UDA58,35.2691326115663,69411986.6515833
UDA58,39.27627121003,72646654.4236349
UDA58,43.4904487074327,75881322.1956864
UDA58,47.9115563735094,79115989.967738
UDA58,52.4916309819466,81902404.2651886
UDA58,58.2232118149745,84633901.494921
UDA58,64.251678989295,87365398.7246534
UDA58,69.7249496611277,89839518.7123231
UDA58,75.9108319003894,92276112.3394961
UDA58,82.9003823617751,94682931.6243032
UDA58,88.8475357721202,97047034.4951746
UDA58,94.9908715291819,99409879.8325184
UDA58,101.060906613317,101303294.173122
UDA58,107.774084510083,103028702.501794
UDA58,115.032603993495,104681402.088795
UDA58,122.526257617365,106334101.675795
UDA58,130.255045381691,107986801.262795
UDA58,131.8,108311264.903928
UDA60,0,0
UDA60,0.028599394647493,2377008.72277365
UDA60,0.107272324002118,4754017.44554731
UDA60,0.252672489615366,6955324.93713617
UDA60,0.624858125217108,8253915.60466012
UDA60,1.14102449701716,9552506.2304545
UDA60,1.80117160501553,10851096.8979785
UDA60,2.6052994492122,12149687.5237728
UDA60,3.55340802960718,13448278.1912968
UDA60,4.62747340338209,14735882.2113502
UDA60,5.33361142980007,15744828.3598656
UDA60,6.07814431920427,16753774.508381
UDA60,6.86107207159468,17762720.6568965
UDA60,7.68239468697131,18771666.8054119
UDA60,8.66085235470844,19755814.4829124
UDA60,9.67474656967095,20728906.7843228
UDA60,10.7386440505577,21700542.1391521
UDA60,11.06,21984697.2995687
UDA61,0,0
UDA61,0.679000152720525,3062103.49450699
UDA61,1.4489773049905,6124206.98901399
UDA61,2.30993929199966,9186310.48352098
UDA61,3.26187305509845,12248413.978028
UDA61,4.3047838177467,15310517.472535
UDA61,5.43868725032384,18372620.967042
UDA61,7.0875898678972,20351550.5174852
UDA61,8.5098935753566,21714894.3767787
UDA61,9.88750013720283,23014636.1478284
UDA61,11.3348555579216,24314377.9188782
UDA61,12.851988566542,25614119.6899279
UDA61,14.4388443167359,26913861.4609776
UDA61,16.0954489258024,28213603.2320273
UDA61,17.8218389579601,29513345.0030771
UDA61,19.688617307761,30803315.5540004
UDA61,21.8060224828121,32071072.1535019
UDA61,24.0133756358297,33335169.5537903
UDA61,26.5234491788047,34427868.7088252
UDA61,29.2519860932361,35474270.982128
UDA61,32.1125772951803,36520673.2554307
UDA61,34.9421568162193,37447999.6407909
UDA61,37.7380502449294,38344035.1089803
UDA61,40.4561010637878,39225215.970709
UDA61,43.3544866092033,39896150.8402352
UDA61,46.6058631218091,40468097.9079144
UDA61,46.64,40473368.5255734
UDA63,0,0
UDA63,0.068339078937243,8864845.49392522
UDA63,0.275006380432602,14632359.9839252
UDA63,0.878078621264628,18507210.5279161
UDA63,1.96614667425433,21658078.3810411
UDA63,3.45190231686143,24808946.2341661
UDA63,5.33534554908595,27959814.0872911
UDA63,7.61647637092788,31110681.9404161
UDA63,10.2952947823872,34261549.7935411
UDA63,12.1808038955956,36774627.6158122
UDA63,14.0644693365309,39222709.3058122
UDA63,16.0542075355886,41670790.9958122
UDA63,18.2454384332939,44098436.6127455
UDA63,20.7409324583156,46475559.974905
UDA63,23.3486704833766,48833111.6804939
UDA63,26.1010531786047,51190663.3860827
UDA63,28.9980167414987,53548215.0916716
UDA63,32.0396293747323,55905766.7972604
UDA63,35.2258184754594,58263318.5028493
UDA63,38.5566610466984,60613880.2048406
UDA63,42.0320756852585,62899762.3427849
UDA63,45.9954276512855,65001266.8007091
UDA63,50.3288253233499,66915600.24451
UDA63,54.2702732307233,68573651.9698955
UDA63,54.41,68630923.9296018
UDA64,0,0
UDA64,1.05714006956691,5382361.41377337
UDA64,2.49143959928123,8412229.35872387
UDA64,4.46756327082785,10811517.0443489
UDA64,6.93062285697848,13210804.7299739
UDA64,9.6675872471695,15482385.0772414
UDA64,11.9906427016446,17346522.9992414
UDA64,14.4435629294236,19210660.9212414
UDA64,17.2338306854841,21033364.7002737
UDA64,20.2308276499201,22851628.3011467
UDA64,23.3664342825688,24647913.5965182
UDA64,26.6769334500706,26414812.961008
UDA64,30.1645294773613,28155440.9792081
UDA64,33.8291955478357,29896068.988708
UDA64,37.6708941182467,31636697.0069081
UDA64,41.689697593428,33377325.016408
UDA64,46.3440706983959,34917714.5501501
UDA64,50.8114542979699,36197391.3568952
UDA64,55.3655145284054,37444428.5323576
UDA64,56.87,37838749.3918959
UDA65,0,0
UDA65,0.95944351202633,5382361.41377337
UDA65,2.2611909508975,8412229.35872387
UDA65,4.0546893625165,10811517.0443489
UDA65,6.29012306491567,13210804.7299739
UDA65,8.77414841066922,15482385.0772414
UDA65,10.8825165900975,17346522.9992414
UDA65,13.1087479721176,19210660.9212414
UDA65,15.6411506048787,21033364.7002737
UDA65,18.3611773788792,22851628.3011467
UDA65,21.2070040829923,24647913.5965182
UDA65,24.2115604698573,26414812.961008
UDA65,27.3768471497234,28155440.9792081
UDA65,30.7028397842662,29896068.988708
UDA65,34.189504299832,31636697.0069081
UDA65,37.8369064098961,33377325.016408
UDA65,42.0611414064379,34917714.5501501
UDA65,46.1156677021823,36197391.3568952
UDA65,50.2488603293982,37444428.5323576
UDA65,54.5426615579941,38668934.9237624
UDA65,59.0193166162866,39494584.1884601
UDA65,63.6576438607266,40320089.9524602
UDA65,68.4567257364918,41145595.7077601
UDA65,68.74,41193475.0164678
UDA66,0,0
UDA66,0.015552521756031,280031.514510876
UDA66,0.051621005584081,482834.293871906
UDA66,0.106126876725509,668949.82073028
UDA66,0.179750730455269,855065.347588655
UDA66,0.272514026984732,1041180.87444703
UDA66,0.384407569080455,1227296.4013054
UDA66,0.515409896531063,1413411.94215516
UDA66,0.665560864014821,1599527.46901353
UDA66,0.834842077064838,1785642.99587191
UDA66,1.0232228782363,1971758.52273028
UDA66,1.23076151667435,2157874.04958865
UDA66,1.45739361174488,2343989.57644703
UDA66,1.70318967557096,2530105.1033054
UDA66,1.96811598496331,2716220.64415516
UDA66,2.25212655375469,2902336.17101353
UDA66,2.55531028853507,3088451.69787191
UDA66,2.88017803403503,3244414.62661525
UDA66,3.22486275186516,3395871.96738124
UDA66,3.58907932778866,3547329.3221386
UDA66,3.97271432925971,3698786.66290459
UDA66,4.3758873203131,3850244.00367058
UDA66,4.79847260542506,4001701.35842795
UDA66,5.24053149948524,4153158.69919393
UDA66,5.7021375803612,4304616.03995992
UDA66,6.1831467580623,4456073.38072591
UDA66,6.63,4591578.88298037
UDA67,0,0
UDA67,0.017748191763878,3456030.64276764
UDA67,0.070618621682819,6907182.4988835
UDA67,0.158603385277116,10358334.3400331
UDA67,0.281715656679612,13809486.1811827
UDA67,0.439936992104328,17260638.0223323
UDA67,0.633291104990379,20711789.8784482
UDA67,0.861767456031492,24162941.7195978
UDA67,1.12534496661512,27614093.5607474
UDA67,1.42406315913979,31065245.4168632
UDA67,1.75790358981952,34516397.2580129
UDA67,2.12683727556206,37967549.0991625
UDA67,2.57037871041179,40454150.7839085
UDA67,3.07130666791847,42586461.6916692
UDA67,3.61634689183115,44718772.5844637
UDA67,4.20549938214985,46851083.4922244
UDA67,4.83876413887454,48983394.3999851
UDA67,5.51614116200524,51115705.2927795
UDA67,6.23763045154195,53248016.2005402
UDA67,7.00323200748466,55380327.1083009
UDA67,7.81294582983338,57512638.0010954
UDA67,8.6667719185881,59644948.9088561
UDA67,9.56471027374883,61777259.8166168
UDA67,10.5067608953156,63909570.7094112
UDA67,11.4929237832883,66041881.617172
UDA67,12.523198937667,68174192.5249326
UDA67,13.5975863584518,70306503.4177271
UDA67,14.7160860456425,72438814.3254878
UDA67,15.8868870402135,74518238.6657164
UDA67,17.3459802185784,75913317.1022162
UDA67,19.6562277715579,76897980.0972251
UDA67,21.5945405713336,77740854.8087631
UDA67,23.02163905068,78363259.072275
UDA67,24.4943938048014,78985663.3357868
UDA67,26.0128048336979,79608067.5992986
UDA67,27.6392121339747,80166324.407468
UDA67,29.3240388089232,80699402.1231835
UDA67,29.61,80788343.3650287
UDA68,0,0
UDA68,0.009662034122547,2873963.44838432
UDA68,0.038531001994238,5745639.13517033
UDA68,0.086609246304992,8617314.82195633
UDA68,0.153892862571611,11488990.5154909
UDA68,0.240387317070573,14360666.2022769
UDA68,0.34608558173212,17232341.8890629
UDA68,0.482174781816061,19391090.4007231
UDA68,0.647563223820148,21165369.1512185
UDA68,0.837071220333496,22939647.8949654
UDA68,1.05070423763259,24713926.6454607
UDA68,1.28847086558045,26488205.3959561
UDA68,1.55035470534766,28262484.1464515
UDA68,1.83636356590061,30036762.8901983
UDA68,2.14650837979225,31811041.6406937
UDA68,2.48076806281332,33585320.3911891
UDA68,2.83915276662013,35359599.1416845
UDA68,3.22167576645555,37133877.8921799
UDA68,3.62831129273048,38908156.6359267
UDA68,4.08772215660373,40351558.9724047
UDA68,4.76907633981536,41189613.625628
UDA68,5.28063626218193,41862273.5727991
UDA68,5.81820628982239,42534933.5132216
UDA68,6.38178642273673,43207593.4603927
UDA68,6.89519238475946,43794225.5893185
UDA68,7.3905814995119,44349886.5353722
UDA68,7.90261776882866,44905547.4814259
UDA68,8.43128010850048,45461208.4274796
UDA68,8.97660990604927,46016869.3735334
UDA68,9.53858685816238,46572530.3195871
UDA68,10.1171875379406,47128191.2656408
UDA68,10.7124580182858,47683852.2116945
UDA68,11.3243756531952,48239513.1577482
UDA68,11.9529146730799,48795174.103802
UDA68,12.5981258362214,49350835.0498557
UDA68,13.2599841539272,49906495.9959094
UDA68,13.9384615139183,50462156.9419631
UDA68,14.7442164363114,50990693.8403892
UDA68,15.6171378404752,51508591.4211771
UDA68,16.5414336536657,52025374.6999268
UDA68,17.5961313967136,52537877.5142482
UDA68,18.6823570606911,53050380.3285696
UDA68,19.8001106455984,53562883.1428909
UDA68,20.9493921514355,54075385.9572123
UDA68,22.1025765786776,54569395.8306166
UDA68,23.2169121789931,55012965.5216147
UDA68,24.3584479710613,55456535.2058642
UDA68,25.5043185203763,55897777.8588807
UDA68,26.5925667066506,56234906.4387636
UDA68,27.7027448132565,56516807.5107601
UDA68,27.93,56564021.2064848
UDA69,0,0
UDA69,0.128312178545531,3684121.33122946
UDA69,0.290760527539688,7363031.08162926
UDA69,0.487345046982468,11041940.772398
UDA69,0.718065736873874,14720850.5227977
UDA69,0.982922597213904,18399760.2135664
UDA69,1.28076690661898,22078669.9639662
UDA69,1.49422805772215,25757579.6547349
UDA69,1.70768920882531,29436489.4051347
UDA69,1.92115035992847,33115399.0959034
UDA69,2.13461151103164,36794308.8463032
UDA69,2.3480726621348,40473218.5370719
UDA69,2.74372102467325,43156927.7413194
UDA69,3.25099638766078,45429959.9396341
UDA69,3.80127222110686,47702992.1379488
UDA69,4.3942900627002,49976024.3362636
UDA69,5.03032752010849,52249056.5942094
UDA69,5.70925057583699,54522088.7925241
UDA69,6.43088692167815,56795120.9908389
UDA69,7.19557160136885,59068153.1891536
UDA69,8.00295042581582,61341185.3874683
UDA69,8.85339672946873,63614217.6454141
UDA69,9.41903671142015,65444539.8359818
UDA69,10.28531622481,66405716.6550727
UDA69,11.2165750777976,67191085.6127711
UDA69,12.188173196705,67976454.5108383
UDA69,13.2001105815325,68761823.4685367
UDA69,14.2526456945911,69547192.366604
UDA69,15.3452711839366,70332561.3243023
UDA69,16.478235939202,71117930.2223696
UDA69,17.5128318533205,71840050.8383309
UDA69,18.5755522959802,72547637.681137
UDA69,19.8848266382683,73211117.3537022
UDA69,21.2384799166752,73874597.0262674
UDA69,22.5681632088782,74534332.2224019
UDA69,24.121473836429,75191944.252576
UDA69,25.07,75540124.7040138
UDA71,0,0
UDA71,0.054862798334047,1698194.60004386
UDA71,0.124321294882,3393986.92349937
UDA71,0.208375489643861,5089779.21946794
UDA71,0.307025382619629,6785571.54292345
UDA71,0.420270973809304,8481363.83889202
UDA71,0.547621101186619,10177156.1623475
UDA71,0.638891284717722,11872948.4583161
UDA71,0.730161468248825,13568740.7817716
UDA71,0.821431651779928,15264533.0777402
UDA71,0.912701835311031,16960325.4011957
UDA71,1.00397201884213,18656117.6971643
UDA71,1.17314049973922,19893172.6334685
UDA71,1.39003765053881,20940926.1295825
UDA71,1.62532063318835,21988679.6256965
UDA71,1.8788789362319,23036433.1218105
UDA71,2.15083125715917,24084186.6454115
UDA71,2.44112029373374,25131940.1415255
UDA71,2.74967237165169,26179693.6376395
UDA71,3.07663074650399,27227447.1337535
UDA71,3.4218439766659,28275200.6298675
UDA71,3.78547168979594,29322954.1534685
UDA71,4.02732396454679,30166640.6070102
UDA71,4.39772152760555,30609694.7675861
UDA71,4.79590248928348,30971710.348262
UDA71,5.21133142411717,31333725.9014509
UDA71,5.64400833210661,31695741.4821268
UDA71,6.0940437247077,32057757.0353157
UDA71,6.56122067202553,32419772.6159916
UDA71,7.0456455924991,32781788.1691806
UDA71,7.48801067145666,33114649.446091
UDA71,7.94240103402399,33440811.3847137
UDA71,8.5022111394958,33746642.1367137
UDA71,9.08099647124908,34052472.8887137
UDA71,9.64953288872091,34356577.625449
UDA71,10.3136862736563,34659703.6894847
UDA71,10.9810076536611,34922190.8266395
UDA71,11.668425746574,35184129.2144115
UDA71,12.3460287849954,35442140.2124161
UDA71,13.0011939048501,35693614.3474688
UDA71,13.677061504112,35869047.0568264
UDA71,14.1,35970743.0778285
UDA72,0,0
UDA72,0.200770767505364,2118483.988
UDA72,0.446150453481568,3643221.06711194
UDA72,0.728083089526039,4660380.11047967
UDA72,1.04557086990443,5562132.88714634
UDA72,1.4004509825434,6463885.663813
UDA72,1.79273130485664,7365638.44047967
UDA72,2.22240220889409,8267391.21714634
UDA72,2.66651503803394,9142556.60403535
UDA72,3.17348700263312,9900865.58768387
UDA72,3.7557232787205,10621280.3020701
UDA72,4.27156521113712,11297966.9962842
UDA72,4.84686761263897,11971953.1066959
UDA72,5.45333306270724,12645939.2245392
UDA72,6.09506656914375,13258185.1265288
UDA72,6.79350782621416,13836280.4984352
UDA72,7.55324236395553,14412047.5320236
UDA72,8.36530305978155,14964265.0316289
UDA72,9.27160563194851,15510396.9949623
UDA72,10.2239499366101,16056528.9582956
UDA72,11.1372450263312,16585489.9625431
UDA72,12.0275870830895,17067105.7466769
UDA72,12.9593170713868,17511862.6879764
UDA72,13.923702440511,17956619.629276
UDA72,14.9207038033938,18401376.5631439
UDA72,15.95036229764,18839907.5911434
UDA72,17.0126577920811,19277459.7478094
UDA72,18.1075666544763,19715011.9044755
UDA72,19.2351352740394,20152564.0537099
UDA72,20.3953408937975,20590116.210376
UDA72,21.5881572557051,21027668.367042
UDA72,22.8136360005851,21465220.5162764
UDA72,24.0717517456602,21902772.6729425
UDA72,25.3624756070802,22340324.8221769
UDA72,26.6858644772772,22777876.9788429
UDA72,28.0418597132826,23215429.135509
UDA72,29.4214469280281,23642380.8683143
UDA72,30.7316402550224,23969021.803279
UDA72,32.059165642676,24288929.6721487
UDA72,33.2765770406671,24575528.0022856
UDA72,34.1298226058124,24833091.4150222
UDA72,35.3512226009362,25089294.4807928
UDA72,37.0371939438268,25343886.6553258
UDA72,37.9713466744685,25589430.8619256
UDA72,38.8544012482934,25828917.5719868
UDA72,39.7374558221182,26065115.8448235
UDA72,40.6205103959431,26298181.9761249
UDA72,41.6828015140433,26525694.65724
UDA72,43.08,26747009.5762638
UDA73,0,0
UDA73,0.158755708981708,393578.491678482
UDA73,0.333562151900401,773693.811982104
UDA73,0.524425206710402,1153809.13228573
UDA73,0.731335076821172,1533924.46391943
UDA73,0.954305477459466,1914039.78422305
UDA73,1.19331877476231,2294155.10452667
UDA73,1.44838280600215,2674270.42483029
UDA73,1.71951324572383,3054385.74513391
UDA73,2.00668070415574,3434501.06543754
UDA73,2.30880167838441,3651816.58647675
UDA73,2.62341330554866,3823461.42788152
UDA73,2.95322532259123,3995106.28061636
UDA73,3.29828279382858,4166751.13335121
UDA73,3.65853673630803,4338395.98608606
UDA73,4.03404005161847,4510040.82749083
UDA73,4.4247359195348,4681685.68022567
UDA73,4.83068507891835,4853330.53296052
UDA73,5.25182287227156,5024975.38569537
UDA73,5.6882178757282,5196620.23843021
UDA73,6.13979759451829,5368265.07983498
UDA73,6.60659729636777,5539909.93256983
UDA73,7.08866008627501,5711554.78530467
UDA73,7.58590171356137,5883199.63803952
UDA73,8.0984103475417,6054844.47944429
UDA73,8.62609390026494,6226489.33217913
UDA73,9.16904837831837,6398134.18491398
UDA73,9.72717385647849,6569779.03764883
UDA73,10.300574178605,6741423.87905359
UDA73,10.52,6805941.24972626
UDA75,0,0
UDA75,0.337479181812422,7095364.98345569
UDA75,0.834454763673404,9417710.10989501
UDA75,1.68691877895983,11379254.478422
UDA75,2.61995994757955,13302210.536388
UDA75,3.48521249545584,15187876.233869
UDA75,4.43456283848072,17073541.9313501
UDA75,5.56901435883578,18743269.6473122
UDA75,6.84818570455671,20353673.3545941
UDA75,8.24825651674945,21964077.0672392
UDA75,9.78625166497258,23551134.8727502
UDA75,11.3268035558145,25004130.7012887
UDA75,12.9695239419918,26457126.5298272
UDA75,14.7144128235045,27910122.3583656
UDA75,16.5614702003525,29363118.1869041
UDA75,18.510696072536,30816114.0154426
UDA75,20.5620904400549,32269109.8439811
UDA75,22.7082180254819,33526602.1414359
UDA75,25.3628915977502,34753576.3966462
UDA75,27.9890952023753,35933229.1725431
UDA75,30.5782079659181,37031172.4319097
UDA75,33.864948797314,38118381.292916
UDA75,37.3278494361183,39205437.4330918
UDA75,39.45,39890809.862882
